place name,category,address,rating,key features/highlights,opening hours,contact information,price range,accessibility information,best time to visit,reviews,model_training_text_feature,review_count,popularity_score,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,category_encoded,cluster
Miramar Beach,Beach,"Miramar Beach, Goa",4.2,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Vikram P."", ""date"": ""2025-10-31"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-12-05"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-03-09"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-08-04"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}","Place Name: Miramar Beach
Address: Miramar Beach, Goa
Rating: 4.2
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Vikram P."", ""date"": ""2025-10-31"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-12-05"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-03-09"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-08-04"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}",47,201.60000000000002,0.0,0.0,0.13576709974603748,0.1504119975851584,0.11972309355848243,0.0,0.0,0.14413794429385401,0.1412216875875627,0.15738453402726596,0.0,0.14719651255782165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444124362470569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226714176473709,0.0,0.0,0.10533148177801054,0.0,0.0,0.11211519815497151,0.0,0.11211519815497151,0.3444124362470569,0.10533148177801054,0.10374435360715493,0.11393237507659926,0.0,0.10374435360715493,0.11211519815497151,0.10533148177801054,0.0,0.11211519815497151,0.0,0.11393237507659926,0.0,0.0,0.0,0.0,0.0,0.10533148177801054,0.0,0.11393237507659926,0.0,0.11393237507659926,0.0,0.3444124362470569,0.3444124362470569,0.0,0.0,0.10374435360715493,0.10374435360715493,0.11211519815497151,0.3444124362470569,0.11211519815497151,0.0,0.0,1,3
Miramar Beach,Beach,"Miramar Beach, Goa",4.2,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Priya M."", ""date"": ""2025-03-22"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-11-04"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2025-04-15"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2026-01-01"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}","Place Name: Miramar Beach
Address: Miramar Beach, Goa
Rating: 4.2
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Priya M."", ""date"": ""2025-03-22"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-11-04"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2025-04-15"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2026-01-01"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}",46,197.4,0.27460321558220646,0.0,0.13199843026028057,0.29247362005511923,0.0,0.0,0.0,0.0,0.0,0.0,0.16064425534954616,0.0,0.0,0.0,0.17424442935459064,0.0,0.0,0.0,0.0,0.0,0.25113908873230534,0.16484923932422965,0.0,0.1795476068854133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10086458243659732,0.10240765456207317,0.0,0.0,0.10900306622487507,0.0,0.0,0.33485211830974043,0.10240765456207317,0.10086458243659732,0.1107698013293942,0.0,0.10086458243659732,0.0,0.10240765456207317,0.0,0.0,0.0,0.1107698013293942,0.0,0.10086458243659732,0.0,0.0,0.0,0.10240765456207317,0.0,0.1107698013293942,0.10086458243659732,0.1107698013293942,0.10086458243659732,0.33485211830974043,0.33485211830974043,0.0,0.0,0.10086458243659732,0.10086458243659732,0.0,0.33485211830974043,0.0,0.10086458243659732,0.0,1,3
Miramar Beach,Beach,"Miramar Beach, Goa",4.2,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Neha G."", ""date"": ""2025-08-19"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-10-31"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-10-03"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-05-28"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}","Place Name: Miramar Beach
Address: Miramar Beach, Goa
Rating: 4.2
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Neha G."", ""date"": ""2025-08-19"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-10-31"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-10-03"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-05-28"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}",47,201.60000000000002,0.0,0.0,0.13071944224689885,0.0,0.11527193291535918,0.0,0.0,0.13877906886095273,0.0,0.30306633263605137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18356058317014462,0.0,0.3316075960473987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17780789500713562,0.0,0.0,0.21439276211717212,0.0,0.09988726329987134,0.101415383953967,0.10969650638288904,0.0,0.0,0.10969650638288904,0.10794688991392526,0.3316075960473987,0.101415383953967,0.0,0.0,0.0,0.0,0.10794688991392526,0.101415383953967,0.0,0.10794688991392526,0.0,0.0,0.0,0.09988726329987134,0.10969650638288904,0.0,0.0,0.101415383953967,0.0,0.0,0.09988726329987134,0.0,0.09988726329987134,0.3316075960473987,0.3316075960473987,0.10969650638288904,0.0,0.0,0.0,0.10794688991392526,0.3316075960473987,0.10794688991392526,0.09988726329987134,0.0,1,3
Miramar Beach,Beach,"Miramar Beach, Goa",4.2,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Neha G."", ""date"": ""2025-08-31"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2025-05-29"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-04-24"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-02-27"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}","Place Name: Miramar Beach
Address: Miramar Beach, Goa
Rating: 4.2
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Neha G."", ""date"": ""2025-08-31"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2025-05-29"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-04-24"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-02-27"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}",48,205.8,0.0,0.14353171302886697,0.0,0.14353171302886697,0.11424660920306728,0.0,0.0,0.1375446532796906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286580043922196,0.0,0.0,0.0,0.0,0.19527644103672473,0.0,0.0,0.2233923739910385,0.0,0.2032643786795728,0.0,0.21248577593950557,0.0,0.09899878353704387,0.0,0.10872077511591582,0.0,0.10698672117989197,0.10872077511591582,0.10698672117989197,0.3286580043922196,0.0,0.0,0.10872077511591582,0.0,0.0,0.10698672117989197,0.0,0.0,0.10698672117989197,0.0,0.10872077511591582,0.0,0.09899878353704387,0.10872077511591582,0.0,0.0,0.0,0.0,0.10872077511591582,0.09899878353704387,0.10872077511591582,0.09899878353704387,0.3286580043922196,0.3286580043922196,0.10872077511591582,0.0,0.0,0.0,0.10698672117989197,0.3286580043922196,0.10698672117989197,0.09899878353704387,0.0,1,3
Miramar Beach,Beach,"Miramar Beach, Goa",4.2,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Vikram P."", ""date"": ""2025-03-06"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2026-01-21"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-10-22"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-04-14"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}","Place Name: Miramar Beach
Address: Miramar Beach, Goa
Rating: 4.2
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Vikram P."", ""date"": ""2025-03-06"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2026-01-21"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-10-22"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-04-14"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}",47,201.60000000000002,0.14124185764638844,0.0,0.13578649075060098,0.15043348025464928,0.0,0.14721753597404016,0.0,0.0,0.0,0.1574070125527943,0.0,0.0,0.0,0.19067590100124593,0.0,0.0,0.0,0.0,0.0,0.0,0.25834622034535587,0.16958004475208324,0.19728170692144537,0.1847002226735942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10375917094683441,0.10534652580007228,0.11394864752558856,0.0,0.0,0.11394864752558856,0.11213121106474956,0.3444616271271412,0.10534652580007228,0.0,0.0,0.0,0.0,0.11213121106474956,0.10534652580007228,0.0,0.11213121106474956,0.0,0.0,0.0,0.10375917094683441,0.11394864752558856,0.0,0.0,0.10534652580007228,0.0,0.0,0.10375917094683441,0.0,0.10375917094683441,0.3444616271271412,0.3444616271271412,0.11394864752558856,0.0,0.0,0.0,0.11213121106474956,0.3444616271271412,0.11213121106474956,0.10375917094683441,0.0,1,3
Miramar Beach,Beach,"Miramar Beach, Goa",4.2,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Neha G."", ""date"": ""2025-10-17"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-04-07"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2025-04-01"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-10-05"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}","Place Name: Miramar Beach
Address: Miramar Beach, Goa
Rating: 4.2
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Neha G."", ""date"": ""2025-10-17"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-04-07"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2025-04-01"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-10-05"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}",45,193.20000000000002,0.13600938527654066,0.0,0.0,0.2897209866167268,0.11530427540174101,0.0,0.1448604933083634,0.0,0.0,0.3031513656400808,0.0,0.0,0.0,0.0,0.0,0.0,0.20514614886271826,0.0,0.0,0.0,0.33170063703220765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991528922406025,0.10144383863145426,0.10972728454088547,0.0,0.0,0.10972728454088547,0.0,0.33170063703220765,0.10144383863145426,0.09991528922406025,0.0,0.0,0.09991528922406025,0.0,0.10144383863145426,0.0,0.0,0.0,0.0,0.0,0.09991528922406025,0.10972728454088547,0.0,0.0,0.10144383863145426,0.0,0.0,0.09991528922406025,0.0,0.09991528922406025,0.33170063703220765,0.33170063703220765,0.10972728454088547,0.0,0.09991528922406025,0.09991528922406025,0.0,0.33170063703220765,0.0,0.09991528922406025,0.0,1,3
Miramar Beach,Beach,"Miramar Beach, Goa",4.2,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Priya M."", ""date"": ""2025-06-09"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-07-06"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-08-01"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-07-27"", ""text"": ""Great experience overall."", ""rating"": ""4""}","Place Name: Miramar Beach
Address: Miramar Beach, Goa
Rating: 4.2
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Priya M."", ""date"": ""2025-06-09"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-07-06"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-08-01"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-07-27"", ""text"": ""Great experience overall."", ""rating"": ""4""}",46,197.4,0.1346290431965258,0.0,0.0,0.0,0.0,0.2806498914727625,0.2867806449007682,0.13740916044898405,0.1346290431965258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32833424914410453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22317231407312407,0.0,0.0,0.0,0.0,0.0,0.09890126156800984,0.10041429792044726,0.10861367618312699,0.0,0.10688133043328694,0.10861367618312699,0.0,0.32833424914410453,0.10041429792044726,0.0,0.10861367618312699,0.0,0.0,0.0,0.10041429792044726,0.0,0.0,0.0,0.10861367618312699,0.0,0.09890126156800984,0.10861367618312699,0.0,0.0,0.10041429792044726,0.0,0.10861367618312699,0.09890126156800984,0.10861367618312699,0.09890126156800984,0.32833424914410453,0.32833424914410453,0.10861367618312699,0.0,0.0,0.0,0.0,0.32833424914410453,0.0,0.09890126156800984,0.0,1,3
Miramar Beach,Beach,Dona Paula,3.9,Smaller beach near Panaji, mostly used by locals for walks and quiet time.,24 Hours (Beach),Not available,Free,Partially Accessible,October - May,"Place Name: Miramar Beach
Address: Dona Paula
Rating: 3.9
Key Features/Highlights: Smaller beach near Panaji
Price Range: Not available
Best Time to Visit: Partially Accessible
Reviews: October - May",3,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7226127836931836,0.0,0.0,0.0,0.6912530396628923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Morjim Beach,Beach,"Morjim, Pernem, Goa 403512",4.5,"Little Russia, turtle nesting, windsurfing, serene waters.",24 Hours,Not available,Free,Partial,Nov-Jan,"{""reviewer"": ""Amit K."", ""date"": ""2025-05-15"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-04-14"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-06-28"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}","Place Name: Morjim Beach
Address: Morjim, Pernem, Goa 403512
Rating: 4.5
Key Features/Highlights: Little Russia, turtle nesting, windsurfing, serene waters.
Price Range: Free
Best Time to Visit: Nov-Jan
Reviews: {""reviewer"": ""Amit K."", ""date"": ""2025-05-15"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-04-14"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-06-28"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}",36,166.5,0.0,0.0,0.0,0.1857283546793513,0.14783377350699498,0.18175788188987035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23541249800255004,0.22129948793311102,0.0,0.0,0.0,0.0,0.0,0.31895970472230806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22803479922160655,0.0,0.0,0.0,0.0,0.1281032657771907,0.13006304763349752,0.0,0.0,0.0,0.0,0.13843956348018718,0.31895970472230806,0.13006304763349752,0.0,0.0,0.0,0.0,0.13843956348018718,0.13006304763349752,0.0,0.13843956348018718,0.0,0.0,0.0,0.1281032657771907,0.0,0.0,0.0,0.13006304763349752,0.0,0.0,0.1281032657771907,0.0,0.1281032657771907,0.31895970472230806,0.31895970472230806,0.0,0.0,0.0,0.0,0.13843956348018718,0.31895970472230806,0.13843956348018718,0.1281032657771907,0.0,1,2
Palolem Beach,Beach,"Ourem, Canacona, Goa 403702",4.5,"Crescent paradise, dolphin trips, eco huts, no commercialization.",24 Hours,Not available,Free,Partial,Nov-Mar,"{""reviewer"": ""Priya M."", ""date"": ""2025-10-12"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-09-23"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-12-15"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-07-13"", ""text"": ""Family friendly spot."", ""rating"": ""4""}","Place Name: Palolem Beach
Address: Ourem, Canacona, Goa 403702
Rating: 4.5
Key Features/Highlights: Crescent paradise, dolphin trips, eco huts, no commercialization.
Price Range: Free
Best Time to Visit: Nov-Mar
Reviews: {""reviewer"": ""Priya M."", ""date"": ""2025-10-12"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-09-23"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-12-15"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-07-13"", ""text"": ""Family friendly spot."", ""rating"": ""4""}",46,211.5,0.0,0.0,0.0,0.0,0.0,0.0,0.14475056964142183,0.0,0.13590617804573107,0.15146066350390924,0.0,0.28331222753573465,0.20499047897352404,0.0,0.1724735406985982,0.0,0.0,0.0,0.0,0.0,0.331448934518177,0.0,0.0,0.0,0.19693470858200177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09983947107154535,0.0,0.10964402080758726,0.0,0.10789524146306763,0.10964402080758726,0.0,0.331448934518177,0.0,0.09983947107154535,0.10964402080758726,0.0,0.09983947107154535,0.0,0.0,0.0,0.0,0.0,0.10964402080758726,0.0,0.09983947107154535,0.10964402080758726,0.0,0.0,0.0,0.0,0.10964402080758726,0.09983947107154535,0.10964402080758726,0.09983947107154535,0.331448934518177,0.331448934518177,0.10964402080758726,0.0,0.09983947107154535,0.09983947107154535,0.0,0.331448934518177,0.0,0.09983947107154535,0.0,1,3
Sinquerim Beach,Beach,"Sinquerim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Sneha R."", ""date"": ""2025-03-03"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-12-29"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2026-01-03"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}","Place Name: Sinquerim Beach
Address: Sinquerim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Sneha R."", ""date"": ""2025-03-03"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-12-29"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2026-01-03"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}",34,150.5,0.16442904016523788,0.0,0.47423425421291554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1713857247354164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20050534475436418,0.19741940848422507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24801218153075474,0.0,0.0,0.0,0.0,0.0,0.13265519905344167,0.0,0.1305394003957574,0.13265519905344167,0.0,0.30075801713154626,0.0,0.12079295168888673,0.13265519905344167,0.0,0.12079295168888673,0.0,0.0,0.0,0.0,0.0,0.13265519905344167,0.0,0.0,0.13265519905344167,0.0,0.0,0.0,0.0,0.13265519905344167,0.0,0.13265519905344167,0.0,0.30075801713154626,0.30075801713154626,0.13265519905344167,0.0,0.12079295168888673,0.12079295168888673,0.0,0.30075801713154626,0.0,0.0,0.0,1,2
Sinquerim Beach,Beach,"Sinquerim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Neha G."", ""date"": ""2026-01-08"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-10-19"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2026-01-07"", ""text"": ""Great experience overall."", ""rating"": ""4""}","Place Name: Sinquerim Beach
Address: Sinquerim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Neha G."", ""date"": ""2026-01-08"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-10-19"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2026-01-07"", ""text"": ""Great experience overall."", ""rating"": ""4""}",33,146.2,0.33450472825574346,0.0,0.0,0.0,0.0,0.0,0.17813667729834587,0.17070615962389676,0.0,0.18639442597584385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22578997300157538,0.0,0.1019740579180582,0.40161838517735526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12474669893419128,0.13493295121862597,0.0,0.0,0.13493295121862597,0.0,0.30592217375417463,0.12474669893419128,0.1228670234871396,0.0,0.0,0.1228670234871396,0.0,0.12474669893419128,0.0,0.0,0.0,0.0,0.0,0.0,0.13493295121862597,0.0,0.0,0.12474669893419128,0.0,0.0,0.0,0.0,0.0,0.30592217375417463,0.30592217375417463,0.13493295121862597,0.0,0.1228670234871396,0.1228670234871396,0.0,0.30592217375417463,0.0,0.0,0.0,1,2
